エンジニア,エンジニア,엔지니어,N1
円周,えんしゅう,원주. 원둘레,N2
演出,えんしゅつ,연출,N1
援助,えんじょ,원조,N2
演じる,えんじる,(무대에서) 연기하다,N2
エンジン,エンジン,엔진,N3
演説,えんぜつ,연설,N2
沿線,えんせん,연선,N1
演奏,えんそう,연주,N3
遠足,えんそく,소풍,N3
縁談,えんだん,혼담,N1
延長,えんちょう,연장,N2
煙突,えんとつ,굴뚝,N2
鉛筆,えんぴつ,연필,N5
遠方,えんぽう,원방. 먼 곳,N1
円満な,えんまんな,원만한,N1
遠慮,えんりょ,사양. 겸손,N4
お-,御-,경어 접두사. 주로 고유어 앞에 붙음,N4
尾,お,꼬리,N1
おい,おい,조카,N2
追いかける,おいかける,뒤쫓아가다,N2
追い越す,おいこす,앞지르다. 추월하다,N3
追い込む,おいこむ,몰아넣다. 몰아들이다. 빠지게 하다,N1
おいしい,おいしい,맛있다,N5
追い出す,おいだす,내쫓다. 몰아내다,N1
追い付く,おいつく,따라붙다. 따라잡다,N2
オイル,オイル,오일,N2
老いる,おいる,늙다. 노쇠하다,N1
王,おう,왕. 임금. 군주,N2
追う,おう,쫓아가다. 따라가다,N3
負う,おう,지다. 짊어지다. 업다,N1
応援,おうえん,응원,N2
応急,おうきゅう,응급,N1
黄金,おうごん,황금,N1
王様,おうさま,임금. 왕,N3
王子,おうじ,왕자,N3
王女,おうじょ,공주. 왕의 딸,N2
応じる,おうじる,(상대방 요구에) 응하다. 답하다,N2
往診,おうしん,왕진,N1
応接間,おうせつま,응접실,N3
応対,おうたい,응대. 응접,N2
横断,おうだん,횡단,N3
往復,おうふく,왕복,N3
欧米,おうべい,구미. 유럽과 미국,N2
応募,おうぼ,응모,N3
応用,おうよう,응용,N2
終える,おえる,끝마치다,N3
多い,おおい,많다,N5
大いに,おおいに,대단히. 크게. 매우,N3
覆う,おおう,덮다. 씌우다. 가리다,N2
大方,おおかた,대충. 대개. 거의,N1
大柄な,おおがらな,몸집 등이 보통보다 큰,N1
大きい,おおきい,크다,N5
オーケー,オーケー,OK,N1
大げさな,おおげさな,과장한. 허풍을 떠는,N2
オーケストラ,オーケストラ,오케스트라,N2
大雑把な,おおざっぱな,대략적인. 조잡한. 대충 하는,N1
大筋,おおすじ,대강. 요점,N1
大空,おおぞら,대공. 넓은 하늘,N1
大通り,おおどおり,넓은 길. 큰 거리,N3
オートバイ,オートバイ,오토바이,N4
オートマチック,オートマチック,오토매틱,N1
オートメーション,オートメーション,오토메이션,N2
オーバー,オーバー,오버,N2
大幅な,おおはばな,큰 폭의. 대폭적인,N1
オープン,オープン,오픈,N1
公,おおやけ,공적인 기관. 공공 장소. 일반에게 알려짐,N1
大家さん,おおやさん,셋집 주인,N3
おおよそ,おおよそ,대강. 대략. 대체로,N2
丘,おか,언덕. 작은 산. 구릉,N2
お母さん,おかあさん,어머니,N5
おかえりなさい,おかえりなさい,가족이 집에 돌아왔을 때 하는 말. 어서 와요,N4
おかげ,おかげ,덕분,N4
お菓子,おかし,과자,N5
おかしい,おかしい,웃기다. 이상하다,N4
おかず,おかず,반찬. 부식,N2
侵す,おかす,침범하다. 침해하다,N2
犯す,おかす,범하다. 어기다. 여자를 능욕하다,N1
お金,おかね,돈,N5
拝む,おがむ,공손히 절하다. 기도하다,N2
お代わり,おかわり,같은 음식을 다시 더 먹음. 한그릇 더 주세요,N2
沖,おき,난바다. 물가에서 멀리 떨어진 바다 위,N2
補う,おぎなう,보충하다,N2
起きる,おきる,일어나다,N5
奥,おく,깊숙한 곳. 안. 속,N3
億,おく,억,N4
置く,おく,두다. 놓다,N5
屋外,おくがい,옥외,N3
奥さん,おくさん,부인. 아주머니,N5
屋上,おくじょう,옥상,N4
臆病な,おくびょうな,겁이 많은,N1
遅らせる,おくらせる/後らせる,늦추다,N1
贈,おくりもの(り)物,선물,N4
送る,おくる,보내다. 부치다. 바래다주다,N4
贈る,おくる,보내다. 주다. 선사하다,N2
遅れ,おくれ,늦음. 지연,N1
遅れる,おくれる,늦다. 늦어지다,N4
起こす,おこす,일으키다,N4
厳かな,おごそかな,엄숙한,N1
怠る,おこたる,게으름을 피우다. 태만히 하다. 방심하다,N1
行,おこない(な)い,행실. 행위,N1
行,おこなう(な)う,행하다. 거행하다,N3
おごる,おごる,밥을 사주다. 한턱내다. 쏘다,N3
起こる,おこる,일어나다. 발생하다,N3
怒る,おこる,화내다,N4
押さえる,おさえる/抑える,누르다. 억압하다. 억제하다,N1
お酒,おさけ,술,N5
幼い,おさない,어리다,N3
治まる,おさまる,다스려지다. 평화로워지다,N1
収まる,おさまる,수습되다. 원만해지다. 해결되다,N1
納まる,おさまる,납입되다. 납부되다. 걷히다,N1
治める,おさめる,다스리다. 지배하다. 통치하다,N2
収める,おさめる,거두다. 손에 넣다. 성과를 올리다,N2
納める,おさめる,바치다. 납부하다,N2
お産,おさん,아이를 낳음. 출산,N1
おじ,おじ,아저씨. 삼촌,N4
惜しい,おしい,아깝다. 아쉽다,N2
おじいさん,おじいさん,할아버지,N5
押し入れ,おしいれ,벽장,N4
教え,おしえ,가르침. 교육. 교훈,N1
教える,おしえる,가르치다,N5
おじぎ,おじぎ,절함. 인사함,N2
押し切る,おしきる,(1G) 강행하다. 무릅쓰다,N1
押し込む,おしこむ,억지로 들어가다. 밀고 들어가다,N1
おじさん,おじさん,아저씨,N5
惜しむ,おしむ,아끼다. 아쉬워하다,N1
おしゃべり,おしゃべり,지껄임. 수다. 잡담,N2
お邪魔します,おじゃまします,남의 집에 들어갈 때 하는 말. 실례합니다,N4
おしゃれな,おしゃれな,멋을 잘 부리는. 멋진,N3
押し寄せる,おしよせる,몰려들다. 밀어닥치다,N1
お知らせ,おしらせ,알림. 통지,N3
押す,おす,밀다. 누르다,N5
雄,おす,수컷,N1
お世辞,おせじ,간살. 아부. 아첨. 알랑거림,N1
汚染,おせん,오염,N2
遅い,おそい,늦다. 느리다,N5
襲う,おそう,습격하다. 덮치다. 느닷없이 찾아오다,N1
遅くとも,おそくとも,늦어도,N1
恐らく,おそらく,아마. 어쩌면,N2
恐れ,おそれ,두려움. 염려. 우려,N2
恐れ入る,おそれいる,(1G) 황송해하다. 송구스러워하다,N1
恐れる,おそれる,두려워하다. 무서워하다. 겁내다,N2
恐ろしい,おそろしい,두렵다. 무섭다. 겁나다,N3
教わる,おそわる,가르침을 받다. 배우다,N3
お互い,おたがい,서로. 상호간,N3
お宅,おたく,상대방 집의 높임말. 댁,N4
おだてる,おだてる,치켜세우다. 추어주다. 부추기다,N1
穏やかな,おだやかな,온화한. 평온한,N2
落ち込む,おちこむ,빠지다. 빠져 들다. 좋지 않은 상태가 되다,N1
落ち着き,おちつき,침착성. 차분함. 안정감,N1
落ち着く,おちつく,안정되다. 침착해지다,N3
落ち葉,おちば,낙엽,N1
お茶,おちゃ,차,N5
落ちる,おちる,떨어지다,N4
乙,おつ,을. 제2,N1
お使い,おつかい,심부름,N1
おっかない,おっかない,무섭다. 두렵다,N1
おっしゃる,おっしゃる,言う의 높임말. 말씀하시다,N4
夫,おっと,남편,N4
お手上げ,おてあげ,어쩔 도리가 없음. 손듦. 도중에서 포기함,N1
お手洗い,おてあらい,화장실,N2
お手伝いさん,おてつだいさん,가정부,N2
音,おと,소리,N4
お父さん,おとうさん,아버지,N5
弟,おとうと,남동생,N5
おどおど,おどおど,벌벌. 주뼛주뼛 (겁먹은 모양),N1
おどかす,おどかす,깜짝 놀라게 하다,N2
男,おとこ,남자,N5
男の子,おとこのこ,남자 아이,N5
落とし物,おとしもの,빠뜨린 물건. 분실물. 유실물,N4
脅す,おどす,위협하다. 협박하다,N1
落とす,おとす,떨어뜨리다,N4
訪れる,おとずれる,방문하다. 찾아가다. 찾아오다,N1
おととい,おととい,그저께,N5
おととし,おととし,재작년,N5
大人,おとな,어른,N5
おとなしい,おとなしい,떠들거나 장난하지 않고 조용하다. 얌전하다,N4
お供,おとも,모시고 따라감,N1
踊り,おどり,춤. 무용,N4
踊る,おどる,춤추다,N4
劣る,おとる,뒤떨어지다. 열등하다. 못하다,N2
衰える,おとろえる,쇠하다. 쇠약해지다. 쇠퇴하다,N1
驚かす,おどろかす,놀라게 하다,N3
驚き,おどろき,놀람. 놀랄 일,N1
驚く,おどろく,놀라다,N4
同い年,おないどし,동갑. 같은 나이,N1
お腹,おなか,배,N5
同じ,おなじ,같은. 동일한,N5
鬼,おに,귀신. 도깨비,N2
お兄さん,おにいさん,형. 오빠,N5
お姉さん,おねえさん,누나. 언니,N5
おねがいします,おねがいします,부탁합니다,N5
おのおの,おのおの,각각. 각기,N2
自ら,おのずから,저절로. 스스로. 몸소,N1
おば,おば,아주머니,N4
おばあさん,おばあさん,할머니,N5
おばさん,おばさん,아주머니,N5
おはようございます,おはようございます,안녕하세요(아침인사),N5
帯,おび,띠,N2
おびえる,おびえる,무서워하다. 겁내다,N1
お久しぶりです,おひさしぶりです,오래간만입니다,N4
おびただしい,おびただしい,엄청나다. 매우 많다,N1
脅かす,おびやかす,위협하다. 위태롭게 하다,N2
お昼,おひる,낮. 점심,N2
帯びる,おびる,띠다.,N1
オフィス,オフィス,오피스,N3
お風呂,おふろ,목욕. 목욕탕,N5
お坊さん,おぼうさん,중을 친숙하게 부르는 말,N2
覚え,おぼえ,기억. 이해.,N1
覚える,おぼえる,외우다. 기억하다,N5
溺れる,おぼれる,물에 빠지다. 탐닉하다,N2
お参り,おまいり,신불을 참배하러 감. 참배함,N2
お前,おまえ,너,N4
おまけ,おまけ,덤. 경품,N2
お待ちどお様,おまちどおさま,오래 기다리셨습니다,N2
お祭,おまつり(り),축제 ＝まつり,N4
お見舞い,おみまい,문안. 문병,N3
お宮,おみや,신사,N1
お土産,おみやげ,토산품. 여행 선물,N3
おむつ,おむつ,기저귀,N1
おめでたい,おめでたい,경사스럽다,N2
おめでとうございます,おめでとうございます,축하합니다,N4
お目にかかる,おめにかかる,会う의 낮춤말. 만나뵙다,N4
重い,おもい,무겁다,N5
思いがけない,おもいがけない,의외이다. 뜻밖이다. 생각해 본 일도 없다,N2
思い切り,おもいきり,마음껏. 힘껏. 실컷,N2
思い込む,おもいこむ,믿어버리다,N3
思い出す,おもいだす,-를 생각해 내다. 상기하다. 떠올리다,N4
思いつき,おもいつき,문득 생각이 남. 고안. 즉흥적인 착상,N1
思いつく,おもいつく,문득 생각이 떠오르다,N3
思い出,おもいで,추억,N3
思う,おもう,생각하다. 헤아리다. 느끼다,N5
おもしろい,おもしろい,재미있다. 우습다,N5
重たい,おもたい,무겁다. 묵직하다,N3
おもちゃ,おもちゃ,장난감. 완구,N4
表,おもて,표면. 겉,N4
主に,おもに,주로,N2
趣,おもむき,재미. 정취. 느낌,N1
赴く,おもむく,향하여 가다,N1
思わず,おもわず,엉겁결에. 뜻하지 않게. 무의식 중에,N3
重んじる,おもんじる,중요시하다. 존중하다,N1
親,おや,부모,N2
親孝行,おやこうこう,효도,N2
おやすみなさい,おやすみなさい,안녕히 주무세요,N5
お休みになる,おやすみになる,寝る・休む의 높임말. 주무시다. 쉬시다,N4
おやつ,おやつ,오후의 간식,N2
お湯,おゆ,뜨거운 물. 끓인 물,N4
泳ぐ,およぐ,헤엄치다. 수영을 하다,N5
およそ,およそ,약. 대략,N3
及び,および,및. ＝ならびに(및). また(또),N1
及ぶ,およぶ,미치다. 달하다. 이르다,N1
及ぼす,およぼす,미치게 하다,N2
折,おり(り),꺾음. 나무 상자(도시락),N1
折,おり,때. 시기. 그 경우,N1
檻,おり,우리. 감방,N1
オリエンテーション,オリエンテーション,오리엔테이션,N1
折り返す,おりかえす,되접어 꺾다. 되풀이하다. 되짚어 오다,N1
織物,おりもの,직물,N1
下りる,おりる,내려가다 ⇔のぼる[上る],N3
降りる,おりる,(차에서) 내리다,N5
おる,おる,いる의 낮춤말. 있다,N4
織る,おる,(옷감을)짜다,N1
折る,おる,접다. 꺾다. 부러뜨리다,N4
オルガン,オルガン,오르간,N2
俺,おれ,남자의 자칭. 나,N4
お礼,おれい,사례. 사례의 선물,N3
折れる,おれる,접히다. 꺾어지다. 부러지다,N4
愚かな,おろかな,어리석은. 바보스러운,N1
卸売,おろしうり(り),도매(상),N1
降ろす,おろす,(차 등에서 짐 등을) 내려놓다,N3
疎かな,おろそかな,소홀한,N1
おわび,おわび,사죄. 사과,N3
終わり,おわり,끝. 마지막,N4
終わる,おわる,끝나다. 마치다,N5
恩,おん,은혜,N2
おん,-音,-음 (소리),N2
音楽,おんがく,음악,N5
恩恵,おんけい,은혜,N2
温室,おんしつ,온실,N3
温泉,おんせん,온천,N3
温帯,おんたい,온대,N2
温暖な,おんだんな,온난한,N2
御中,おんちゅう,귀중,N2
温度,おんど,온도,N3
女,おんな,여자,N5
女の子,おんなのこ,여자 아이,N5
オンライン,オンライン,온라인,N1
温和な,おんわな,온화한,N1
か-/しも-,下-,하- (아래),N2
か,-下,-하 (밑),N2
可,か,가 (좋음) ⇔ ふか[不可],N2
か,-科,-과 (학과. 병원),N2
か,-課,-과 (회사. 관청),N2
蚊,か,모기,N2
カー,カー,카. 승용차,N2
カーテン,カーテン,커튼,N4
カード,カード,카드,N3
カーブ,カーブ,커브,N3
カーペット,カーペット,카펫. 융단. 양탄자,N3
会,かい,모임. 단체.,N4
かい,-回,-회.,N4
かい,-界,-계 (사회. 분야),N2
かい,-階,-층,N4
貝,かい,조개,N2
がい,-外,-외 (밖),N2
害,がい,해. 방해. 지장,N2
がい,-街,-가 (거리),N2
改悪,かいあく,개악,N1
会員,かいいん,회원,N3
海運,かいうん,해운,N1
絵画,かいが,회화. 그림,N3
外貨,がいか,외화,N1
海外,かいがい,해외,N3
開会,かいかい,개회. 개막,N2
改革,かいかく,개혁,N1
貝殻,かいがら,조가비. 조개 껍데기,N1
会館,かいかん,회관,N3
海岸,かいがん,해안. 바닷가,N4
外観,がいかん,외관,N1
会議,かいぎ,회의,N4
階級,かいきゅう,계급,N1
海峡,かいきょう,해협,N1
会計,かいけい,회계,N2
解決,かいけつ,해결,N3
会見,かいけん,회견,N2
介護,かいご,개호. 간호,N1
会合,かいごう,회합. 모임,N2
外交,がいこう,외교,N2
外国,がいこく,외국,N5
開催,かいさい,개최,N2
改札口,かいさつぐち,개찰구,N2
解散,かいさん,해산,N2
開始,かいし,개시. 시작,N2
会社,かいしゃ,회사,N5
解釈,かいしゃく,해석,N2
回収,かいしゅう,회수,N3
怪獣,かいじゅう,괴수. 괴물,N1
改修,かいしゅう,개수. 수리,N1
外出,がいしゅつ,외출. 나들이,N3
解除,かいじょ,해제,N1
会場,かいじょう,회장. 모임 장소,N4
外相,がいしょう,외무 장관,N1
海水浴,かいすいよく,해수욕,N3
